Car_id;Company;Model;Transmission;Color;Price ($);Body Style;Phone
C_CND_002609;Toyota;Celica;Auto;Pale White;45800;SUV;7410063
C_CND_002610;Mercedes-B;SL-Class;Manual;Black;38000;Hatchback;7750141
C_CND_002611;Toyota;Celica;Auto;Pale White;25001;SUV;7594006
C_CND_002612;Oldsmobile;Silhouette;Manual;Red;25001;Sedan;8216609
C_CND_002613;Mitsubishi;Montero Sport;Auto;Pale White;53000;Hardtop;8861803
C_CND_002614;Dodge;Durango;Manual;Pale White;27000;SUV;7578548
C_CND_002615;Acura;RL;Manual;Red;34000;SUV;6942908
C_CND_002616;Mitsubishi;Montero Sport;Auto;Red;39000;Hatchback;7613685
C_CND_002617;BMW;328i;Manual;Red;21000;Sedan;8338297
C_CND_002618;Chevrolet;Metro;Manual;Red;37000;Passenger;7418945
C_CND_002619;Plymouth;Breeze;Auto;Pale White;22000;Hatchback;8383198
C_CND_002620;Oldsmobile;Bravada;Manual;Black;17000;Hatchback;6684084
C_CND_002621;Toyota;Celica;Manual;Pale White;14501;SUV;7185298
C_CND_002622;Chevrolet;Camaro;Auto;Black;41001;Sedan;7445037
C_CND_002623;Ford;Taurus;Manual;Red;22500;SUV;8163756
C_CND_002624;Oldsmobile;Aurora;Manual;Red;34000;Passenger;7957489
C_CND_002625;Pontiac;Firebird;Manual;Black;43000;SUV;7030568
C_CND_002626;Mercury;Cougar;Auto;Black;33000;Hatchback;8616859
C_CND_002627;Chevrolet;Lumina;Manual;Black;42500;Passenger;6307191
C_CND_002628;Chevrolet;Prizm;Auto;Black;16001;SUV;6300724
C_CND_002629;Honda;Odyssey;Manual;Pale White;27000;Passenger;6286993
C_CND_002630;Honda;CR-V;Auto;Pale White;22000;SUV;8499297
C_CND_002631;Chrysler;300M;Auto;Black;26000;SUV;8395533
C_CND_002632;Dodge;Ram Wagon;Auto;Black;22000;Passenger;6925171
C_CND_002633;Ford;Expedition;Manual;Black;10000;SUV;6560385
C_CND_002634;Volkswagen;Passat;Manual;Pale White;12000;Hatchback;8575553
C_CND_002635;Buick;Regal;Auto;Pale White;46500;Passenger;7929300
C_CND_002636;Plymouth;Voyager;Manual;Black;75500;Passenger;6154972
C_CND_002637;Volvo;C70;Manual;Black;17000;Hatchback;7278975
C_CND_002638;Lincoln;Town car;Auto;Pale White;18000;Hatchback;8055058
C_CND_002639;Mitsubishi;Galant;Auto;Pale White;36000;Passenger;8631750
C_CND_002640;Mitsubishi;Montero;Manual;Black;16000;SUV;6300454
C_CND_002641;Volkswagen;GTI;Auto;Red;25000;SUV;6905438
C_CND_002642;Pontiac;Grand Prix;Auto;Red;69000;Passenger;8699607
C_CND_002643;Nissan;Frontier;Manual;Black;53000;Hatchback;7602954
C_CND_002644;Chevrolet;Impala;Manual;Red;22000;Hatchback;6027240
C_CND_002645;Nissan;Frontier;Manual;Pale White;20200;Hatchback;6060418
C_CND_002646;Ford;Expedition;Manual;Black;10700;SUV;7302202
C_CND_002647;Toyota;Land Cruiser;Auto;Black;21000;SUV;8825544
C_CND_002648;Honda;Passport;Manual;Pale White;27001;Hardtop;8057150
C_CND_002649;Ford;F-Series;Manual;Red;13500;Passenger;6725425
C_CND_002650;Acura;RL;Manual;Black;18000;SUV;8784694
C_CND_002651;Mercury;Villager;Manual;Pale White;14000;Passenger;6500558
C_CND_002652;Mercedes-B;CL500;Manual;Red;29000;SUV;6240830
C_CND_002653;Volkswagen;Beetle;Auto;Red;45000;Hatchback;8366165
C_CND_002654;Lincoln;Town car;Auto;Black;26000;Hatchback;7990844
C_CND_002655;BMW;323i;Manual;Red;21000;Hatchback;8830681
C_CND_002656;Saturn;LW;Auto;Pale White;18000;Hatchback;6005807
C_CND_002657;Pontiac;Grand Prix;Auto;Red;19000;Passenger;8522309
C_CND_002658;Mercedes-B;C-Class;Auto;Black;14000;Hatchback;8908508
C_CND_002659;Ford;Contour;Auto;Red;19000;Sedan;6027509
C_CND_002660;Saab;3-Sep;Auto;Red;69000;Sedan;7428611
C_CND_002661;Audi;A6;Manual;Pale White;13501;SUV;6278556
C_CND_002662;Cadillac;Eldorado;Manual;Black;85301;Passenger;8322944
C_CND_002663;Pontiac;Sunfire;Manual;Red;43001;Sedan;8278420
C_CND_002664;Buick;Regal;Manual;Red;43000;Passenger;7506116
C_CND_002665;Audi;A6;Manual;Black;25000;SUV;8080975
C_CND_002666;Infiniti;I30;Manual;Red;22000;SUV;8153041
C_CND_002667;Acura;RL;Auto;Black;24000;SUV;8745399
C_CND_002668;Saturn;SC;Manual;Red;61000;SUV;6344849
C_CND_002669;Hyundai;Elantra;Manual;Red;22000;Sedan;8286569
C_CND_002670;Toyota;Tacoma;Manual;Red;82000;Hardtop;7050261
C_CND_002671;Saturn;LW;Auto;Pale White;18000;Hatchback;6224980
C_CND_002672;Mercury;Villager;Manual;Pale White;14000;Passenger;6406317
C_CND_002673;Chrysler;LHS;Auto;Pale White;20200;Hatchback;8964864
C_CND_002674;Plymouth;Breeze;Auto;Red;39000;Hardtop;6871196
C_CND_002675;Pontiac;Grand Am;Auto;Red;19000;SUV;7435068
C_CND_002676;Volkswagen;Cabrio;Auto;Pale White;17350;Sedan;8805672
C_CND_002677;Saturn;LW;Auto;Pale White;18000;Hatchback;8467004
C_CND_002678;Oldsmobile;Silhouette;Manual;Pale White;14000;Sedan;6922208
C_CND_002679;Saab;3-Sep;Auto;Red;69000;Sedan;8439649
C_CND_002680;Volvo;S40;Auto;Black;17000;Sedan;6526947
C_CND_002681;Volkswagen;Passat;Auto;Red;13000;Hatchback;6180189
C_CND_002682;Dodge;Viper;Auto;Red;23000;SUV;7741568
C_CND_002683;Jeep;Wrangler;Auto;Red;13750;Hatchback;6511110
C_CND_002684;Volvo;S70;Auto;Pale White;32000;Hatchback;6927803
C_CND_002685;Chevrolet;Metro;Manual;Pale White;13000;Passenger;7419916
C_CND_002686;Chevrolet;Lumina;Manual;Black;42000;Passenger;8114271
C_CND_002687;Lexus;LS400;Manual;Black;69000;Sedan;8562699
C_CND_002688;Oldsmobile;Silhouette;Manual;Pale White;14000;Sedan;7331917
C_CND_002689;Mercedes-B;SLK;Manual;Pale White;57000;Passenger;7590381
C_CND_002690;Audi;A6;Manual;Pale White;13000;SUV;7157397
C_CND_002691;Chrysler;LHS;Auto;Red;16000;Hatchback;7083727
C_CND_002692;BMW;528i;Manual;Red;25000;SUV;6427926
C_CND_002693;Ford;Expedition;Auto;Black;26000;SUV;7386886
C_CND_002694;Jeep;Wrangler;Manual;Pale White;23000;Hatchback;6298352
C_CND_002695;Saturn;LS;Auto;Red;24000;Sedan;8694278
C_CND_002696;Pontiac;Grand Am;Auto;Pale White;12000;SUV;7054699
C_CND_002697;Mercury;Villager;Auto;Black;16000;Passenger;6568209
C_CND_002698;Mitsubishi;3000GT;Manual;Red;24000;Sedan;7298842
C_CND_002699;Ford;Focus;Manual;Red;17000;Hatchback;8261995
C_CND_002700;Mercedes-B;E-Class;Auto;Pale White;31000;Sedan;7529823
C_CND_002701;Buick;Regal;Auto;Black;19500;Passenger;8632512
C_CND_002702;Oldsmobile;Intrigue;Manual;Red;37000;SUV;8560508
C_CND_002703;Mercedes-B;SLK;Manual;Pale White;17000;Passenger;6032950
C_CND_002704;Buick;Park Avenue;Manual;Black;29000;Hatchback;7828268
C_CND_002705;Lexus;LS400;Auto;Pale White;46000;Sedan;7800131
C_CND_002706;Toyota;Sienna;Manual;Black;27500;Passenger;8947790
C_CND_002707;Jeep;Wrangler;Auto;Red;19000;Hatchback;6359392
C_CND_002708;Porsche;Boxter;Manual;Red;24000;SUV;8265435
C_CND_002709;Mercedes-B;SLK;Auto;Pale White;46000;Passenger;7884345
C_CND_002710;Chevrolet;Prizm;Auto;Red;15000;Hardtop;6181209
C_CND_002711;Plymouth;Voyager;Manual;Red;20500;Passenger;8421676
C_CND_002712;Cadillac;Eldorado;Manual;Black;29000;Passenger;8853570
C_CND_002713;Mercedes-B;CL500;Manual;Red;29000;SUV;8881055
C_CND_002714;Toyota;Celica;Auto;Pale White;45000;SUV;8714872
C_CND_002715;Mitsubishi;3000GT;Manual;Red;24100;Sedan;6922530
C_CND_002716;Plymouth;Voyager;Auto;Pale White;22000;Passenger;8244776
C_CND_002717;Pontiac;Grand Prix;Auto;Red;19000;Passenger;6873019
C_CND_002718;Honda;Accord;Manual;Black;43300;Sedan;6283756
C_CND_002719;Oldsmobile;Silhouette;Auto;Black;60000;Sedan;6114043
C_CND_002720;Saturn;SL;Auto;Black;11000;SUV;6395778
C_CND_002721;Pontiac;Grand Am;Auto;Red;31000;SUV;6825020
C_CND_002722;Mercedes-B;S-Class;Manual;Black;18000;SUV;8490078
C_CND_002723;Honda;Passport;Manual;Pale White;27000;Hatchback;6360906
C_CND_002724;Volkswagen;Golf;Manual;Pale White;17000;Hatchback;8822023
C_CND_002725;BMW;528i;Manual;Pale White;16000;SUV;6978195
C_CND_002726;Hyundai;Sonata;Manual;Red;21000;SUV;8646874
C_CND_002727;Dodge;Ram Van;Auto;Pale White;15000;Hatchback;7367492
C_CND_002728;Volkswagen;Passat;Auto;Black;21000;Hatchback;8430076
C_CND_002729;Volkswagen;GTI;Manual;Pale White;28000;SUV;7332581
C_CND_002730;Plymouth;Neon;Auto;Black;9500;SUV;7261572
C_CND_002731;Chevrolet;Impala;Manual;Pale White;14000;Hatchback;7005009
C_CND_002732;Dodge;Durango;Auto;Black;19000;SUV;7606705
C_CND_002733;Oldsmobile;Bravada;Manual;Black;17000;Hatchback;6043996
C_CND_002734;Mercury;Cougar;Auto;Black;26000;Hatchback;7385913
C_CND_002735;Jeep;Grand Cherokee;Manual;Pale White;15000;SUV;7600087
C_CND_002736;Volkswagen;Golf;Manual;Pale White;17001;Hardtop;7539338
C_CND_002737;Volkswagen;Cabrio;Auto;Black;16000;Sedan;8408484
C_CND_002738;Ford;Contour;Auto;Pale White;62000;Sedan;6707067
C_CND_002739;Saturn;SW;Manual;Black;36000;Passenger;8549532
C_CND_002740;BMW;328i;Auto;Black;16000;Sedan;7911900
C_CND_002741;Chevrolet;Prizm;Manual;Black;16000;Hatchback;7191907
C_CND_002742;Acura;TL;Manual;Pale White;14000;Hatchback;7288377
C_CND_002743;Dodge;Intrepid;Auto;Red;31000;Sedan;7029637
C_CND_002744;Chevrolet;Prizm;Auto;Black;16000;Hatchback;7223746
C_CND_002745;Volkswagen;Cabrio;Auto;Black;16000;Sedan;7572480
C_CND_002746;Mercury;Sable;Auto;Red;39001;Sedan;8705543
C_CND_002747;Acura;TL;Auto;Red;24751;Hatchback;6226210
C_CND_002748;Volvo;C70;Manual;Black;36001;Hatchback;8402273
C_CND_002749;Mercedes-B;S-Class;Auto;Pale White;10001;SUV;7881389
C_CND_002750;Dodge;Caravan;Auto;Black;23001;SUV;6512867
C_CND_002751;Oldsmobile;Intrigue;Auto;Pale White;45001;SUV;7737122
C_CND_002752;Dodge;Dakota;Auto;Pale White;21000;Sedan;7400243
C_CND_002753;Mitsubishi;Montero Sport;Manual;Red;29000;SUV;6009195
C_CND_002754;Chevrolet;Metro;Auto;Pale White;12200;Passenger;8454477
C_CND_002755;Volkswagen;Cabrio;Manual;Red;25000;Sedan;8630985
C_CND_002756;Mercury;Sable;Auto;Pale White;26000;Sedan;8705988
C_CND_002757;Jaguar;S-Type;Manual;Red;21000;Passenger;6893204
C_CND_002758;Subaru;Forester;Auto;Black;22000;Hardtop;8578355
C_CND_002759;Volkswagen;Passat;Manual;Red;20000;Hatchback;7503337
C_CND_002760;Acura;TL;Auto;Black;28000;Hatchback;7048798
C_CND_002761;Mercury;Cougar;Manual;Pale White;28000;Hatchback;7027883
C_CND_002762;Volkswagen;Golf;Auto;Pale White;18000;Hatchback;8988859
C_CND_002763;Volkswagen;GTI;Manual;Black;25000;SUV;6980591
C_CND_002764;Volkswagen;Beetle;Manual;Red;21500;Hatchback;7522094
C_CND_002765;Toyota;Camry;Manual;Black;29000;Hatchback;7992381
C_CND_002766;Chevrolet;Prizm;Auto;Black;33000;Hatchback;7037781
C_CND_002767;Volkswagen;Passat;Auto;Pale White;31000;Hatchback;8232465
C_CND_002768;Lincoln;Navigator;Auto;Black;19000;Sedan;6671639
C_CND_002769;Jaguar;S-Type;Manual;Red;45500;Passenger;6576975
C_CND_002770;Volkswagen;Golf;Auto;Pale White;18101;Hardtop;8330079
C_CND_002771;Chrysler;300M;Auto;Pale White;22000;SUV;8091461
C_CND_002772;Volvo;S40;Manual;Red;17000;Sedan;7576395
C_CND_002773;Pontiac;Bonneville;Manual;Black;36000;Hatchback;7839080
C_CND_002774;Pontiac;Sunfire;Auto;Black;18000;Sedan;7922140
C_CND_002775;Lincoln;Continental;Manual;Black;18800;Passenger;8786200
C_CND_002776;BMW;528i;Manual;Black;21000;SUV;7599012
C_CND_002777;Volkswagen;Beetle;Manual;Red;21001;Hardtop;7270020
C_CND_002778;Lincoln;Town car;Auto;Pale White;18000;Hatchback;7877141
C_CND_002779;Ford;Explorer;Auto;Black;22000;Hatchback;8595953
C_CND_002780;Honda;Accord;Auto;Pale White;21000;Sedan;8853253
C_CND_002781;Ford;Taurus;Manual;Red;22000;SUV;6347371
C_CND_002782;Chevrolet;Metro;Auto;Pale White;19000;Passenger;8246430
C_CND_002783;Toyota;Camry;Auto;Red;31000;Hatchback;6392728
C_CND_002784;Mercury;Sable;Manual;Red;61000;Sedan;8960484
C_CND_002785;Lincoln;Town car;Auto;Black;26200;Hatchback;7843246
C_CND_002786;Subaru;Outback;Manual;Red;49000;SUV;8238823
C_CND_002787;Mercedes-B;SL-Class;Manual;Pale White;26000;SUV;7246331
C_CND_002788;Volvo;S80;Manual;Red;25000;Sedan;8028207
C_CND_002789;Oldsmobile;Intrigue;Auto;Pale White;45100;SUV;7491246
C_CND_002790;BMW;323i;Auto;Red;19000;Hatchback;7669982
C_CND_002791;Pontiac;Grand Prix;Auto;Red;69800;Passenger;6401256
C_CND_002792;Subaru;Forester;Manual;Red;26000;Hardtop;8096693
C_CND_002793;Mercedes-B;SL-Class;Manual;Pale White;26001;Hardtop;7608560
C_CND_002794;Buick;Park Avenue;Auto;Pale White;62000;Hatchback;8614385
C_CND_002795;Ford;Contour;Auto;Red;19001;Sedan;7157411
C_CND_002796;Plymouth;Voyager;Manual;Red;12001;Passenger;6255119
C_CND_002797;Toyota;Tacoma;Auto;Pale White;53001;Hatchback;6537474
C_CND_002798;Mercury;Sable;Manual;Red;61000;Sedan;6305560
C_CND_002799;Dodge;Viper;Auto;Red;41000;SUV;8442777
C_CND_002800;Mercedes-B;E-Class;Auto;Red;15000;Sedan;6087854
C_CND_002801;Volvo;C70;Manual;Pale White;24000;Hatchback;8521996
C_CND_002802;Chevrolet;Corvette;Manual;Black;26000;SUV;8337484
C_CND_002803;Chrysler;LHS;Auto;Pale White;21500;Hatchback;7693483
C_CND_002804;Mercedes-B;S-Class;Auto;Black;39000;SUV;8405158
C_CND_002805;Chevrolet;Malibu;Manual;Red;82000;Hatchback;6176786
C_CND_002806;Volkswagen;GTI;Manual;Black;25000;SUV;7636072
C_CND_002807;Chevrolet;Monte Carlo;Manual;Red;17000;Hatchback;8392439
C_CND_002808;Mercedes-B;S-Class;Manual;Red;21500;SUV;7331136
C_CND_002809;Cadillac;Catera;Auto;Red;28000;Hatchback;6539346
C_CND_002810;Subaru;Forester;Auto;Red;23000;SUV;6371180
C_CND_002811;Mercury;Grand Marquis;Manual;Black;49000;SUV;7334038
C_CND_002812;BMW;528i;Manual;Pale White;14000;SUV;6144329
C_CND_002813;Volvo;S80;Manual;Pale White;21500;Sedan;7267057
C_CND_002814;BMW;323i;Auto;Black;9000;Hatchback;7374417
C_CND_002815;Plymouth;Voyager;Manual;Red;20150;Passenger;6015528
C_CND_002816;Volvo;V70;Auto;Black;39000;Passenger;6937814
C_CND_002817;Chrysler;Sebring Coupe;Auto;Red;19000;Sedan;8226743
C_CND_002818;Nissan;Pathfinder;Manual;Pale White;16000;SUV;8444935
C_CND_002819;Chrysler;LHS;Auto;Pale White;21000;Hatchback;7891318
C_CND_002820;Mitsubishi;Diamante;Manual;Black;49000;Hatchback;8854843
C_CND_002821;Lexus;LS400;Manual;Pale White;54000;Sedan;7789326
C_CND_002822;Chevrolet;Monte Carlo;Auto;Red;21000;Hatchback;6281907
C_CND_002823;Mercury;Cougar;Auto;Black;26000;Hatchback;6664230
C_CND_002824;Cadillac;Escalade;Manual;Black;34000;Sedan;7881427
C_CND_002825;Oldsmobile;Intrigue;Auto;Red;39000;SUV;7396350
C_CND_002826;Pontiac;Sunfire;Auto;Black;18000;Sedan;6185194
C_CND_002827;Mercedes-B;M-Class;Auto;Black;18501;Hardtop;7603220
C_CND_002828;Porsche;Boxter;Manual;Red;24000;SUV;8899217
C_CND_002829;Subaru;Forester;Auto;Black;22501;Hardtop;7399665
C_CND_002830;Honda;CR-V;Auto;Black;31000;SUV;6201295
C_CND_002831;Audi;A6;Manual;Pale White;13750;SUV;7452903
C_CND_002832;Chrysler;LHS;Auto;Black;17000;Hatchback;7737608
C_CND_002833;Oldsmobile;Cutlass;Auto;Red;15000;Sedan;8990712
C_CND_002834;Chevrolet;Metro;Auto;Black;31000;Passenger;6452614
C_CND_002835;Acura;RL;Manual;Red;34000;SUV;6553776
C_CND_002836;Chevrolet;Prizm;Auto;Red;15000;Hardtop;8119177
C_CND_002837;Volvo;C70;Manual;Black;17500;Hatchback;8079235
C_CND_002838;Lincoln;Town car;Auto;Pale White;18000;Hatchback;6512868
C_CND_002839;Mitsubishi;Galant;Auto;Pale White;36500;Passenger;6839875
C_CND_002840;BMW;328i;Manual;Red;21001;Sedan;6721686
C_CND_002841;Chevrolet;Metro;Auto;Black;31001;Passenger;6352618
C_CND_002842;Volvo;S70;Manual;Red;21001;Hatchback;7120207
C_CND_002843;Dodge;Intrepid;Manual;Black;11001;Sedan;7974351
C_CND_002844;Nissan;Frontier;Manual;Pale White;20000;Hatchback;8328445
C_CND_002845;Ford;Mustang;Manual;Red;25001;Hatchback;6515456
C_CND_002846;BMW;323i;Auto;Red;19001;Hatchback;7769212
C_CND_002847;Volkswagen;Jetta;Manual;Red;24001;Passenger;6775910
C_CND_002848;Hyundai;Accent;Manual;Black;18001;Hatchback;7678438
C_CND_002849;Oldsmobile;Silhouette;Manual;Red;19000;Sedan;7104362
C_CND_002850;Oldsmobile;Cutlass;Auto;Red;41000;Sedan;7974518
C_CND_002851;Toyota;Corolla;Manual;Pale White;22000;Passenger;8347461
C_CND_002852;BMW;528i;Manual;Pale White;14500;SUV;6938301
C_CND_002853;Ford;Expedition;Auto;Black;41001;SUV;6029746
C_CND_002854;Chrysler;Concorde;Manual;Black;18000;Hatchback;6240903
C_CND_002855;Saturn;SC;Auto;Black;33000;Hatchback;8564826
C_CND_002856;Volvo;S40;Manual;Red;22000;Sedan;7623860
C_CND_002857;Chrysler;LHS;Manual;Pale White;41500;Hatchback;8897975
C_CND_002858;Saturn;LW;Manual;Pale White;13000;Hatchback;6672333
C_CND_002859;Mitsubishi;3000GT;Manual;Red;20000;Sedan;8827335
C_CND_002860;Mercedes-B;SLK230;Manual;Pale White;14000;Hatchback;7877373
C_CND_002861;Honda;Accord;Auto;Pale White;19000;Sedan;7888335
C_CND_002862;Honda;Civic;Manual;Black;43000;Hatchback;8991154
C_CND_002863;Jaguar;S-Type;Auto;Black;16000;Passenger;7466855
C_CND_002864;Chevrolet;Prizm;Auto;Black;33001;Hardtop;8761206
C_CND_002865;Mercury;Cougar;Auto;Black;33000;Hatchback;7707025
C_CND_002866;Toyota;Tacoma;Auto;Pale White;53001;Hardtop;7981464
C_CND_002867;Acura;RL;Manual;Red;17000;SUV;6965361
C_CND_002868;Toyota;Sienna;Manual;Black;12000;Passenger;6069411
C_CND_002869;Volvo;S40;Auto;Pale White;42000;Sedan;8369204
C_CND_002870;Mitsubishi;Diamante;Auto;Pale White;21000;Hatchback;7782834
C_CND_002871;Volvo;V70;Auto;Black;39000;Passenger;8445573
C_CND_002872;Nissan;Quest;Manual;Black;19000;SUV;8200814
C_CND_002873;Chrysler;LHS;Auto;Black;26000;Hatchback;6269434
C_CND_002874;Chrysler;300M;Auto;Red;16000;SUV;6189542
C_CND_002875;Mercedes-B;SLK230;Manual;Red;71000;Hatchback;6554237
C_CND_002876;Lexus;LX470;Manual;Pale White;54000;SUV;7300576
C_CND_002877;Ford;Crown Victoria;Auto;Red;29000;Passenger;6906703
C_CND_002878;Oldsmobile;Aurora;Auto;Red;24000;Passenger;7205703
C_CND_002879;Plymouth;Voyager;Auto;Pale White;22500;Passenger;7898931
C_CND_002880;Chevrolet;Prizm;Auto;Pale White;42000;Hatchback;7417301
C_CND_002881;Nissan;Pathfinder;Manual;Pale White;16700;Hatchback;8838429
C_CND_002882;Honda;Odyssey;Manual;Pale White;54500;Passenger;8905951
C_CND_002883;Chrysler;LHS;Auto;Black;26000;Hatchback;6328188
C_CND_002884;Chevrolet;Lumina;Manual;Black;42000;Passenger;7409524
C_CND_002885;Honda;Civic;Manual;Black;43000;Hatchback;7075562
C_CND_002886;Mercedes-B;SL-Class;Manual;Pale White;26000;Hatchback;6911651
C_CND_002887;Acura;TL;Auto;Black;28000;Hatchback;8646411
C_CND_002888;Ford;Crown Victoria;Manual;Pale White;20000;Passenger;6918919
C_CND_002889;Lexus;LS400;Auto;Black;22000;Sedan;6385226
C_CND_002890;Ford;F-Series;Manual;Pale White;14000;Passenger;6346709
C_CND_002891;BMW;328i;Manual;Black;69500;Sedan;8921790
C_CND_002892;Toyota;Tacoma;Manual;Black;36501;SUV;6844283
C_CND_002893;Ford;Mustang;Auto;Pale White;22001;Hatchback;8786278
C_CND_002894;Chevrolet;Metro;Auto;Pale White;12001;Passenger;7001203
C_CND_002895;Acura;Integra;Auto;Black;45001;Passenger;8157073
C_CND_002896;Chrysler;Concorde;Auto;Pale White;42001;SUV;7796990
C_CND_002897;Dodge;Intrepid;Manual;Black;11001;Sedan;8203943
C_CND_002898;Mitsubishi;Montero;Manual;Black;16000;SUV;8710030
C_CND_002899;Volkswagen;GTI;Auto;Red;25000;SUV;8160113
C_CND_002900;Pontiac;Grand Prix;Auto;Red;69000;Passenger;7455341
C_CND_002901;Nissan;Frontier;Manual;Black;53500;Hatchback;8198368
C_CND_002902;Chevrolet;Impala;Manual;Red;22000;Hatchback;8616742
C_CND_002903;Saturn;LW;Auto;Pale White;18500;Hatchback;7893364
C_CND_002904;Oldsmobile;Silhouette;Manual;Pale White;14000;Sedan;8607491
C_CND_002905;Dodge;Durango;Manual;Red;31500;SUV;8015751
C_CND_002906;Dodge;Ram Pickup;Manual;Black;19000;Hatchback;7978473
C_CND_002907;Ford;Explorer;Auto;Pale White;18000;Hatchback;6342495
C_CND_002908;Cadillac;DeVille;Auto;Red;69000;SUV;6363057
C_CND_002909;Subaru;Outback;Auto;Pale White;19000;SUV;8843187
C_CND_002910;Chrysler;Sebring Coupe;Auto;Red;19300;Sedan;7810109
C_CND_002911;Lexus;LX470;Manual;Pale White;54001;SUV;7448715
C_CND_002912;Honda;Accord;Manual;Black;43800;Sedan;8724678
C_CND_002913;Nissan;Maxima;Manual;Pale White;54000;Sedan;6533705
C_CND_002914;Dodge;Durango;Auto;Red;22300;SUV;7075379
C_CND_002915;Mercury;Grand Marquis;Manual;Red;71000;SUV;8663045
C_CND_002916;Chevrolet;Camaro;Auto;Pale White;17500;Sedan;6045682
C_CND_002917;Volvo;S70;Manual;Red;21001;Hardtop;6699993
C_CND_002918;Volvo;C70;Manual;Pale White;24000;Hatchback;7844234
C_CND_002919;Chevrolet;Camaro;Auto;Black;41000;Sedan;8389695
C_CND_002920;Mercedes-B;SL-Class;Manual;Pale White;26000;Hatchback;7143173
C_CND_002921;Chrysler;Concorde;Manual;Pale White;28000;Hatchback;6513340
C_CND_002922;Cadillac;Catera;Auto;Pale White;75000;Hatchback;6719850
C_CND_002923;Volkswagen;Beetle;Manual;Red;21000;Hatchback;7570701
C_CND_002924;Dodge;Viper;Auto;Red;41000;SUV;7638144
C_CND_002925;Subaru;Forester;Auto;Black;22000;Hatchback;6425608
C_CND_002926;Plymouth;Breeze;Auto;Pale White;22500;SUV;8433268
C_CND_002927;Chevrolet;Cavalier;Manual;Pale White;14500;SUV;7842468
C_CND_002928;Ford;Taurus;Manual;Black;43000;SUV;6235429
C_CND_002929;Ford;Focus;Manual;Red;17500;SUV;6818536
C_CND_002930;Honda;CR-V;Auto;Pale White;22000;SUV;7355837
C_CND_002931;Chevrolet;Prizm;Manual;Black;16000;SUV;7404703
C_CND_002932;Saab;3-Sep;Auto;Red;69980;Sedan;6078144
C_CND_002933;Volvo;S40;Auto;Black;17000;Sedan;7704856
C_CND_002934;Volkswagen;Passat;Auto;Red;13000;Hatchback;7088560
C_CND_002935;Dodge;Viper;Auto;Red;23000;SUV;7785088
C_CND_002936;Jeep;Wrangler;Auto;Red;13000;Hatchback;6345908
C_CND_002937;Chevrolet;Prizm;Manual;Black;44001;Hardtop;6378316
C_CND_002938;Chevrolet;Corvette;Manual;Pale White;22001;SUV;6420320
C_CND_002939;Lincoln;Continental;Manual;Red;82001;Passenger;8521431
C_CND_002940;Ford;Escort;Manual;Black;11001;Passenger;6847809
C_CND_002941;Nissan;Pathfinder;Manual;Red;11501;Hatchback;8467008
C_CND_002942;Oldsmobile;Bravada;Manual;Black;36001;Hatchback;7962477
C_CND_002943;Dodge;Ram Pickup;Manual;Pale White;16000;Hatchback;8528735
C_CND_002944;Chevrolet;Metro;Auto;Pale White;19800;Passenger;6851117
C_CND_002945;Jaguar;S-Type;Manual;Pale White;20500;Passenger;6558520
C_CND_002946;Chrysler;Cirrus;Auto;Red;12000;Passenger;6926744
C_CND_002947;Ford;Expedition;Manual;Red;22500;SUV;6584355
C_CND_002948;Chrysler;Concorde;Manual;Black;18001;Hardtop;8771016
C_CND_002949;Saturn;SC;Auto;Black;33001;Hardtop;8040871
C_CND_002950;Saturn;SC;Auto;Black;33500;Hatchback;8648969
C_CND_002951;Cadillac;Escalade;Auto;Pale White;38500;Sedan;6935741
C_CND_002952;Chrysler;300M;Auto;Red;16000;SUV;7103555
C_CND_002953;Oldsmobile;Aurora;Manual;Red;71000;Passenger;8975829
C_CND_002954;Saab;3-Sep;Auto;Black;26000;Sedan;6970430
C_CND_002955;Toyota;Land Cruiser;Auto;Black;21000;SUV;7929721
C_CND_002956;Volkswagen;Passat;Manual;Pale White;27000;Hatchback;7194969
C_CND_002957;Dodge;Viper;Manual;Black;26500;SUV;6799224
C_CND_002958;Oldsmobile;Silhouette;Auto;Black;60000;Sedan;6237382
C_CND_002959;Saturn;SL;Auto;Black;11000;SUV;7070702
C_CND_002960;Ford;Contour;Auto;Pale White;62200;Sedan;8242469
C_CND_002961;Volkswagen;Beetle;Auto;Red;45000;Hatchback;7451652
C_CND_002962;Volkswagen;Jetta;Auto;Red;19000;Passenger;8892741
C_CND_002963;BMW;528i;Manual;Black;21700;SUV;7608600
